Date,Anomaly
198705,1.1900
198706,1.4600
198707,1.4960
198708,1.4640
198709,1.4480
198710,1.2800
198711,1.0320
198712,0.8900
198801,0.8380
198802,0.8020
198803,0.8520
198804,1.0440
198805,1.2100
198806,1.1540
198807,1.0820
198808,1.0360
198809,0.8980
198810,0.6860
198811,0.6060
198812,0.5080
198901,0.3320
198902,0.2780
198903,0.4040
198904,0.5840
198905,0.7680
198906,0.9700
198907,0.9500
198908,0.9080
198909,0.7900
198910,0.6140
198911,0.3680
198912,0.2660
199001,0.2200
199002,0.2680
199003,0.2980
199004,0.4760
199005,0.5760
199006,0.5300
199007,0.4660
199008,0.5400
199009,0.5600
199010,0.4980
199011,0.5660
199012,0.5740
199101,0.5300
199102,0.4440
199103,0.5740
199104,0.7100
199105,0.8640
199106,0.9100
199107,0.9660
199108,0.8580
199109,0.6240
199110,0.3540
199111,0.1200
199112,0.0420
199201,-0.0120
199202,0.0660
199203,0.1160
199204,0.2980
199205,0.2400
199206,0.2160
199207,0.1800
199208,0.2660
199209,0.2440
199210,0.3680
199211,0.3800
199212,0.3240
199301,0.2160
199302,0.1920
199303,0.2260
199304,0.3280
199305,0.4480
199306,0.5260
199307,0.6160
199308,0.6920
199309,0.7400
199310,0.7160
199311,0.6740
199312,0.6060
199401,0.5000
199402,0.4580
199403,0.4940
199404,0.5700
199405,0.5600
199406,0.5640
199407,0.5560
199408,0.5880
199409,0.6560
199410,0.7380
199411,0.7900
199412,0.8660
199501,0.8980
199502,0.8480
199503,0.9100
199504,0.9920
199505,0.9940
199506,0.9240
199507,0.9020
199508,0.8360
199509,0.7880
199510,0.7240
199511,0.6020
199512,0.4900
199601,0.4360
199602,0.3700
199603,0.5100
199604,0.7120
199605,0.8500
199606,0.8600
199607,0.7780
199608,0.5340
199609,0.3180
199610,0.1240
199611,-0.0640
199612,-0.1060
199701,-0.0640
199702,-0.0200
199703,0.2060
199704,0.3740
199705,0.5020
199706,0.5000
199707,0.6580
199708,0.7160
199709,0.8300
199710,0.8780
199711,1.0100
199712,1.0480
199801,1.0900
199802,1.1560
199803,1.2500
199804,1.3920
199805,1.3660
199806,1.2900
199807,1.2060
199808,1.1600
199809,1.1340
199810,1.1180
199811,1.0620
199812,0.9640
199901,0.8560
199902,0.7400
199903,0.7860
199904,0.9480
199905,1.1180
199906,1.2240
199907,1.1680
199908,1.0360
199909,0.8600
199910,0.7460
199911,0.6440
199912,0.6600
200001,0.7760
200002,0.7240
200003,0.7500
200004,0.7380
200005,0.7580
200006,0.6720
200007,0.6760
200008,0.6140
200009,0.6180
200010,0.5000
200011,0.4260
200012,0.3920
200101,0.4520
200102,0.4480
200103,0.6400
200104,0.7040
200105,0.7600
200106,0.6860
200107,0.6360
200108,0.5260
200109,0.4440
200110,0.3440
200111,0.3600
200112,0.3820
200201,0.3880
200202,0.4700
200203,0.6500
200204,0.8220
200205,0.9760
200206,1.0720
200207,0.9760
200208,0.9100
200209,0.7960
200210,0.6600
200211,0.6040
200212,0.7220
200301,0.8600
200302,0.8620
200303,0.9800
200304,1.0100
200305,1.0540
200306,1.0760
200307,1.1040
200308,1.1520
200309,1.1520
200310,1.1220
200311,1.0000
200312,0.9280
200401,0.7880
200402,0.6660
200403,0.5780
200404,0.5640
200405,0.5640
200406,0.6340
200407,0.8000
200408,1.0340
200409,1.1740
200410,1.2020
200411,1.2100
200412,1.1140
200501,1.0180
200502,0.9480
200503,0.9160
200504,0.7620
200505,0.7000
200506,0.6040
200507,0.5260
200508,0.5900
200509,0.7380
200510,0.7860
200511,0.7780
200512,0.7560
200601,0.7100
200602,0.6420
200603,0.6540
200604,0.8440
200605,0.9580
200606,1.0140
200607,1.0300
200608,1.0900
200609,1.0360
200610,0.9880
200611,0.9520
200612,0.9620
200701,0.9160
200702,0.8220
200703,0.8600
200704,0.9740
200705,1.0760
200706,1.1980
200707,1.2840
200708,1.2720
200709,1.2000
200710,1.0460
200711,0.9620
200712,0.8440
200801,0.8160
200802,0.7320
200803,0.8240
200804,0.8140
200805,0.9160
200806,0.9980
200807,1.1000
200808,1.1820
200809,1.2280
200810,1.1460
200811,1.0540
200812,0.8900
200901,0.7500
200902,0.6580
200903,0.7460
200904,0.8320
200905,1.0020
200906,1.0360
200907,1.0760
200908,1.0300
200909,0.9520
200910,0.9520
200911,0.9940
200912,1.0660
201001,1.1460
201002,1.2100
201003,1.1500
201004,1.1080
201005,1.0540
201006,1.0180
201007,0.9280
201008,1.0000
201009,1.0140
201010,0.9840
201011,0.8880
201012,0.8600
201101,0.7440
201102,0.6860
201103,0.5860
201104,0.6040
201105,0.5880
201106,0.6480
201107,0.5460
201108,0.5980
201109,0.5260
201110,0.4160
201111,0.3560
201112,0.2580
201201,0.2400
201202,0.2280
201203,0.3800
201204,0.4640
201205,0.7180
201206,0.7820
201207,0.9360
201208,1.0600
201209,1.0700
201210,1.0120
201211,1.0780
201212,1.0920
201301,1.0240
201302,1.0740
201303,1.1140
201304,1.1160
201305,1.0500
201306,0.9980
201307,0.8600
201308,0.7980
201309,0.7020
201310,0.6360
201311,0.6040
201312,0.6480
201401,0.6640
201402,0.7200
201403,0.8820
201404,1.0120
201405,1.0680
201406,1.1500
201407,1.1280
201408,1.0700
201409,0.9560
201410,0.8460
201411,0.7300
201412,0.6840
201501,0.6440
201502,0.7220
201503,0.8960
201504,0.9800
201505,1.0860
201506,1.1320
201507,1.0740
201508,1.0520
201509,1.1520
201510,1.1540
201511,1.2140
201512,1.1940
201601,1.2320
201602,1.1500
201603,1.2080
201604,1.2120
201605,1.3320
201606,1.3180
201607,1.3880
201608,1.4580
201609,1.5280
201610,1.4560
201611,1.3880
201612,1.3260
201701,1.1660
201702,1.0260
201703,1.1280
201704,1.1700
201705,1.2320
201706,1.3140
201707,1.3680
201708,1.4020
201709,1.4460
201710,1.3200
201711,1.2820
201712,1.1620
201801,1.0060
201802,0.8740
201803,0.9140
201804,0.8700
201805,1.0220
201806,1.1540
201807,1.1780
201808,1.1780
201809,1.2140
201810,1.1780
201811,1.1980
201812,1.2480
201901,1.2720
201902,1.3380
201903,1.3840
201904,1.3320
201905,1.3600
201906,1.5140
201907,1.4820
201908,1.4620
201909,1.5440
201910,1.5960
201911,1.6040
201912,1.6540
202001,1.6440
202002,1.5740
202003,1.5120
202004,1.3720
202005,1.2760
202006,1.2340
202007,1.0760
202008,1.0400
202009,1.0360
202010,0.9820
202011,0.9360
202012,0.9960
202101,0.8840
202102,0.8460
202103,0.9020
202104,1.0900
202105,1.2720
202106,1.4980
202107,1.6120
202108,1.7200
202109,1.6480
202110,1.4900
202111,1.3160
202112,1.1480
202201,0.9920
202202,0.8500
202203,0.8780
202204,0.9000
202205,0.9680
202206,0.9800
202207,1.0100
202208,1.0180
202209,1.0500
202210,0.9660
202211,0.9640
202212,0.9700
202301,0.9900
202302,1.0480
202303,1.3080
202304,1.4240
202305,1.5740
202306,1.6640
202307,1.7260
202308,1.7620
202309,1.8400
202310,1.8660
202311,1.8780
202312,1.9300
202401,1.9060
202402,1.9560
202403,2.0260
202404,2.0100
202405,1.9720
202406,1.7620
202407,1.5460
202408,1.4080
202409,1.3080
202410,1.2020
202411,1.2750
202412,1.3367
